13517,12603,10413,3224,4292
7596,6030,6296,7995,6752
1790,9929,1764,7752,102
11189,3474,1378,1629,1654
11189,3474,1378,1629,1654
11170,2354,13963,11302,6952
2755,794,9264,3927,6550
2994,3588,6554,399,13847
11446,2607,14293,2309,13609
4312,11451,4700,6431,4843
999,3168,7752,7496,2281
11677,6280,4697,7,1112
11232,2695,2929,6658,10209
13366,6789,4824,11194,5530
9686,6731,3403,2518,9708
11051,9425,13938,4584,293
11809,11218,4676,5957,11805
2736,6159,5962,579,10296
7420,11109,1764,4880,14150
7420,11109,1764,4880,14150
174,5049,3166,111,13844
4950,11895,10151,11355,1349
8271,1764,65,2994,13847
10628,4537,14282,13587,12070
10628,4537,14282,13587,12070
6108,10167,5331,9597,126
3887,13748,12820,10408,5781
1790,9981,14076,12447,14150
4271,3828,6884,706,3795
4573,12798,7327,8030,2248
7670,12547,8630,2342,12674
12253,10754,10947,7806,9354
864,10145,11062,2285,8138
10347,5962,3186,1242,2548
10347,5962,3186,1242,2548
4374,7878,11848,310,11459
5962,13610,6159,2320,3356
5962,13610,6159,2320,3356
12225,9624,452,7827,6325
1007,3595,7213,10469,12788
11441,10206,399,13083,5406
4186,2012,11071,3311,1372
13927,5700,2660,5747,12635
14082,8050,4377,7865,12516
14082,8050,4377,7865,12516
5957,4676,11218,11805,11809
5692,4522,7569,12416,13374
13946,8880,1434,12456,302
13522,12601,2853,9686,12804
5884,8698,1242,11663,3356
10021,579,12265,3356,426
1003,1260,11147,3286,3957
4387,12034,1481,5225,11793
6047,6892,9975,4046,8727
1499,5770,13805,4920,1526
12503,2554,11148,1230,6949
7488,9530,9150,11898,8145
6084,7911,11286,8388,3490
9224,8676,7574,2891,14480
10349,9945,439,6058,1316
2024,13647,4237,506,2985
12032,12265,9309,5560,7116
8868,3516,12187,11244,8916
751,11077,9208,13261,1244
11374,7285,14107,1566,10863
6159,8684,2194,426,10021
5308,13175,1234,8851,2415
6442,13501,5181,32,3062
1348,6159,3186,5046,2001
12788,13379,11530,14172,9155
8684,13302,579,10021,3356
13296,7242,11593,11870,2677
99,2908,6875,3645,4122
11361,13761,13083,1764,12366
11703,12671,1523,7544,12910
11703,12671,1523,7544,12910
5926,10021,12397,5162,5504
5349,4071,8004,758,7945
385,7113,7827,3165,9624
6922,6379,8528,2058,1670
9060,11799,8834,12841,11826
12971,9235,6338,6583,8849
13374,4522,12416,8933,9023
8442,2538,14374,8727,8523
5102,12697,426,13683,10123
4522,12416,13374,7569,5692
7811,3773,12523,4412,4246
4387,11216,8908,192,5806
9450,4649,1794,2035,978
6306,2174,11791,6162,212
2266,8556,8172,13815,7596
6293,11105,970,2018,8322
5799,14144,3366,3101,1832
9265,10982,7774,11785,8351
8800,12232,272,12426,12109
