12603,13517,3224,11240,1149
6030,7596,6752,6296,5703
7752,14375,999,13847,9929
5754,1095,14476,7748,6374
5754,1095,14476,7748,6374
11170,10067,10123,12519,11316
1572,9264,13595,8166,1791
2771,1790,11257,4500,102
2046,5511,518,2309,10703
11531,3146,11852,12301,5306
1266,2771,1790,14150,5406
5601,1356,2331,11555,6537
2929,11232,2695,8112,5912
6789,5530,4824,11194,13366
13909,5184,9493,99,9837
9760,7960,12942,13078,4584
11801,4304,5957,10048,6039
8720,12580,6932,5350,10021
739,7752,4696,91,12474
739,7752,4696,91,12474
7356,111,3871,14507,174
11895,4950,11355,10151,1349
1978,1266,9929,14150,8271
10628,14282,13587,4537,12719
10628,14282,13587,4537,12719
6108,10167,126,11679,4950
3887,11093,7992,6759,1536
4812,7496,4696,10976,88
13589,2518,9708,3403,8669
6382,12808,8839,10178,5407
12547,8630,2342,7670,4112
5980,4966,8411,9354,111
864,4098,2774,870,14020
4923,3927,547,2755,1421
4923,3927,547,2755,1421
14388,8957,7569,10081,5692
4923,10021,12602,8481,13595
4923,10021,12602,8481,13595
12225,11966,9624,8253,452
3595,1007,8865,2336,9020
5406,11441,13083,12758,13847
4186,14098,11071,2568,2012
10018,13927,5700,2660,12635
13808,5256,3061,1996,13994
13808,5256,3061,1996,13994
5957,12397,11218,4676,1216
7569,8595,8957,11459,9155
13946,8880,12456,1434,302
1430,1612,6884,6428,12804
12354,3655,4923,13870,4722
2663,547,9226,13659,2755
1260,1003,11173,273,11442
8622,1727,6402,6302,9621
10842,6047,1005,6702,12787
9476,9226,11146,6163,3381
11148,1230,6949,7604,12503
4869,11898,456,8359,9530
6084,7911,11286,118,12234
8008,4308,520,10182,3124
117,3503,6475,8679,11189
2024,13634,13647,11459,506
12236,103,7045,8642,5915
5620,1509,10482,3582,607
12663,4176,11223,12027,1047
1989,14383,14107,12203,13587
2755,1791,5162,6550,4923
5308,8851,2415,13175,1500
6442,13501,6308,1683,14431
806,9292,12628,8393,5046
12593,12725,9921,14172,506
547,588,1421,12602,8166
8513,11429,13296,12535,1950
99,11387,4122,3645,12419
11361,1790,12758,978,91
1523,10116,4417,10301,8747
1523,10116,4417,10301,8747
5926,2113,11948,11057,8652
13994,14471,2524,111,5478
6325,7827,8253,12225,9624
6922,6379,2058,8061,1165
13286,10246,10966,13061,9086
5885,12888,10539,11693,3442
13374,5692,4522,12416,11459
9176,8526,11252,1852,9653
13683,10941,6932,5882,1781
7569,8957,13374,5692,4522
13483,3436,14300,1908,10032
14360,8524,5047,1996,13317
1790,88,7526,10532,1266
7529,10905,5616,5345,14511
7992,9630,12820,1536,13923
6293,200,11148,9686,13909
4279,1898,13224,162,13994
9265,6503,3228,13575,10317
920,355,13456,11238,1852
920,355,13456,11238,1852
5530,13366,4824,2482,11194
12391,1864,5331,10151,11789
528,11753,12039,5472,4184
547,9226,2663,6932,4923
5308,3082,13498,9088,4565
13527,6759,6516,9184,12820
7526,12252,88,9613,12758
5562,13775,2968,10983,12534
8092,8822,5758,8168,4668
11908,2048,4199,10556,1181
4894,13847,13998,7752,7526
11242,8534,1691,1188,3858
9183,1794,7526,4894,88
10482,1509,5224,10232,2109
14254,11218,4676,11805,5957
10675,4565,6513,1362,1212
10078,1983,11955,6124,9363
117,1518,11189,6848,758
6084,14093,7911,535,566
12547,2342,10223,7670,8630
7526,1794,10532,1461,13667
11496,1206,11034,3403,9708
11510,7756,1070,2101,6358
2474,460,6469,7459,1828
13667,12758,10532,7526,1266
4009,1899,12716,8880,13007
5564,1727,13808,4377,11847
2923,4256,13713,7237,854
5916,13546,1714,13124,8115
9236,2141,11146,6659,10371
6512,12731,5268,2538,11252
528,811,13827,5957,5772
8140,10025,11006,11924,13192
10374,5704,8524,14511,4399
10374,5704,8524,14511,4399
249,12601,6428,9686,12804
4894,7526,88,8115,91
7569,4374,11459,9617,8181
3273,8141,11621,14412,4591
425,13456,11238,13182,2963
13400,10680,2732,1326,13091
1518,12045,13994,11045,7781
9708,13909,9934,2518,11967
6922,6379,2465,8528,4730
7752,10206,13847,12252,8271
1487,13647,8595,10138,8181
4605,9518,6469,7459,2474
9929,14150,5406,11680,2447
14024,1357,8212,14031,7157
3290,10933,13808,1996,7191
3871,8411,5488,9354,7806
7047,1571,3403,8669,9934
9929,739,11361,13083,7053
9929,739,11361,13083,7053
3419,3217,12301,13220,7391
12511,12099,3663,1531,1526
9846,3416,2887,9753,9834
547,10123,5882,9226,2663
547,10123,5882,9226,2663
1963,5616,956,10455,14360
7569,4522,9401,14388,8957
13212,10729,12321,9138,12840
7806,9354,890,13402,3871
4374,2024,8595,7878,8181
412,2759,10795,9059,11768
3166,890,1577,5488,9354
10865,12601,1814,6182,8248
5921,1625,9155,4522,9617
7814,14076,3588,1266,11257
547,12602,9226,3927,2780
12601,8669,1230,9686,13909
13909,9686,2518,3403,8669
5046,12628,8815,6902,8683
10785,10878,11955,10007,13668
2607,11446,6686,7430,13609
7526,9613,14150,7814,5406
7752,12252,91,4705,5406
3545,7288,13263,4307,12260
5308,13175,2415,8851,9088
13066,9583,3629,6521,14141
1260,1003,2410,3957,14060
12551,10043,4992,8184,12315
13151,4009,13946,1899,12716
1193,5308,12789,3082,6513
179,13838,6422,6533,2792
5318,1047,12442,8319,12831
1873,3841,13840,14284,13706
13498,5308,2415,8851,13267
11257,10976,102,1978,11680
12060,2149,2556,7093,2033
12628,11826,12959,709,13004
547,12265,3927,4341,1421
9929,13083,2281,999,4705
2587,10482,607,6129,7674
5957,7966,4676,11218,2230
1179,11901,8081,6635,9543
1577,10815,7254,7356,4640
2887,5957,4676,11218,221
3180,6763,1230,3795,11148
12265,12602,579,4923,2663
13504,8439,7064,3013,12544
7960,12942,10518,9425,4584
1625,9921,310,14388,11459
9292,7538,3186,2663,10123
10967,5921,310,2985,9155
13909,1230,6884,12503,1084
5935,12203,11279,1469,7406
5232,12358,3578,1366,12930
11424,1007,12342,10026,7940
7603,7459,1202,460,5974
13456,4150,10211,10786,13126
8544,9302,12602,2892,12483
8544,9302,12602,2892,12483
9686,3795,11148,12503,6731
547,2663,11948,8166,6932
13632,10669,11847,7151,1240
4390,6875,9837,10265,736
6379,6922,8725,8528,3896
547,4923,2755,8166,2663
10120,1579,13992,6703,10800
495,8274,4596,1034,1866
6379,6922,11269,4688,5458
11257,11680,9929,13667,7496
9088,5308,13498,13175,7981
1645,1112,3274,8829,14393
6469,3782,5165,12688,592
10138,12725,2024,9155,14388
10532,7814,1266,11257,12252
1266,1790,12252,7814,88
12168,6780,11028,9903,12029
7911,6084,1638,4032,10941
14064,5835,9511,5256,8622
10927,8769,14101,6959,1041
5974,460,12688,2474,1828
7435,2549,8957,13374,12416
6884,9708,13909,4466,200
11420,518,6524,532,2309
528,1282,12933,2276,8292
13402,10668,7254,4640,9832
12741,13378,9983,10897,6259
6554,14150,2544,12758,1092
13632,196,1481,12516,3061
13374,12416,8957,4374,9155
5351,12789,5308,9088,3082
419,13498,2415,5308,4565
9929,4705,2281,65,2994
13607,9482,14448,9133,4506
9760,11449,12942,7960,8128
7430,532,9072,13609,6524
1996,11847,1481,13632,9961
10123,5882,4923,1421,12265
13668,13631,10007,10785,10878
3168,9929,978,399,10976
9978,9401,5921,4374,2024
12618,1727,12790,8172,1996
9929,10976,8271,3588,7496
10967,2024,13647,13634,8957
11680,5406,9929,4696,12758
10123,4923,547,1421,579
1996,12618,5256,13434,521
9488,12417,13401,8410,5882
2771,88,7526,11361,7814
1003,14060,11173,1260,2976
3419,4071,7781,1723,4572
13446,11399,7236,9292,5162
4042,12284,3949,5943,13752
7526,4500,7053,91,88
3084,3533,5980,12045,7945
12618,5564,98,3061,1727
11441,4696,13847,14150,9929
518,10703,9072,11639,6524
11680,9613,4812,5406,4696
6084,7911,14357,2766,6704
7005,2309,518,6686,14186
1794,13667,10976,88,12758
14094,9056,14393,454,8168
13651,5959,7173,11166,8681
12099,12511,3663,2563,6219
4003,2617,9043,2683,6565
9059,14282,323,10795,5869
14434,11093,12237,1165,1985
5974,460,7603,6469,5775
10073,8356,8574,6369,12693
8592,1404,5703,7151,12790
8592,1404,5703,7151,12790
8592,1404,5703,7151,12790
5492,8867,10763,515,4729
5492,1699,9583,3629,4305
2477,528,8691,5472,9066
4626,3673,11853,13122,3805
528,8331,11124,12217,14079
534,9207,10073,9561,3416
534,9207,10073,9561,3416
6932,2780,2663,11948,2892
5814,12168,10159,9263,7655
3932,549,13391,3216,4989
3932,549,13391,3216,4989
3932,549,13391,3216,4989
4696,3168,1764,14076,4880
4696,3168,1764,14076,4880
12573,9709,9863,736,894
5308,2415,8161,10248,4565
235,5754,12045,6060,10815
6106,8825,7797,5736,13919
3782,2474,6469,12688,5974
12656,900,10002,6484,927
1309,13647,4237,4374,2024
13542,12219,11811,5490,10642
6922,6379,4281,8528,14517
3618,13554,2896,11877,7557
14166,12168,6780,12029,5183
1011,3180,11148,1230,3795
8669,13909,3403,5184,4625
13909,9686,8669,1230,4625
4923,579,2780,5882,9226
12503,9686,13909,11148,4271
9929,399,102,2281,8271
2309,12717,6524,2046,97
399,2994,102,9929,978
399,2281,739,978,1764
13808,2166,13994,10073,6077
1996,14082,8601,10933,1481
6469,460,7459,7603,5974
10292,209,11043,7710,3608
3816,8166,11811,14395,7682
13587,14282,7285,11768,4143
5583,7992,6759,3617,6516
3355,13208,9384,1699,3278
6379,6922,5440,1957,13512
547,4923,12265,1421,3186
547,4923,12265,1421,3186
547,4923,12265,1421,3186
4143,2759,10795,323,6091
2256,14536,7717,2614,2434
5308,3082,13948,8851,4565
7759,10798,2215,10855,2856
360,523,13056,8886,6832
14179,12999,8542,1120,10001
7526,14375,9613,10595,10532
3419,7454,13077,12301,6870
5884,5956,7554,2434,8479
4923,11209,261,3186,611
1996,4377,13632,1727,9621
1996,4377,13632,1727,9621
2105,13442,8592,4806,13815
2105,13442,8592,4806,13815
12758,12252,14150,999,10532
7406,7567,9059,13211,5375
14132,6922,11109,8528,6775
14224,12007,12489,11083,726
6524,7005,4501,11420,97
9819,6041,5114,13001,3372
12530,9452,3806,4982,14405
8500,11564,9038,385,8253
6030,9891,6752,6296,8172
6030,9891,6752,6296,8172
9252,8369,3231,1880,5439
8867,10520,3588,27,10532
6922,6352,6029,12362,4921
6030,12195,6296,1133,4806
10309,3118,12170,3981,3132
1972,9621,13257,2739,12968
1972,9621,13257,2739,12968
8442,12664,9653,11722,537
12758,4500,88,1341,1978
2771,88,5083,13847,12758
6542,5102,12265,5162,2911
11257,739,9929,12758,12252
10174,6960,1864,4950,11679
14316,12754,10136,3289,5311
5338,162,4279,12468,3222
9264,9429,5819,5900,6791
11893,837,13614,10420,10105
7752,14492,4812,1790,11441
1964,9417,7774,13026,12557
528,12883,3865,11533,13242
12045,758,7781,2036,5279
12045,758,7781,2036,5279
7526,1266,11937,4894,11361
3861,9414,6792,114,4329
1708,1605,9278,1502,14061
9903,12168,12701,6758,12029
1566,1469,10863,14107,2449
6379,6922,13902,8528,8555
10800,4497,13207,11217,13992
11459,5921,8957,7569,14388
4605,460,6469,7603,1828
6551,7847,1605,1502,6661
627,7237,7781,2139,13881
627,7237,7781,2139,13881
627,7237,7781,2139,13881
9226,3186,5882,11948,10123
2309,11420,10640,12735,2046
10631,11967,9934,8669,1356
11229,1434,1899,13946,13743
200,9686,12503,8542,1230
12547,8630,2342,7670,10223
8513,11429,12535,4248,4174
9621,8184,4387,5047,5704
9621,8184,4387,5047,5704
10967,5921,8181,7878,10138
