0	0 8	3617 5.25811 4350 5.4697 6516 5.50109 12820 5.55043 11533 5.55819 
1	1 224	8667 4.36455 2302 4.44187 6296 4.47993 6468 4.51235 7596 4.51677 
2	4 3	10698 6.11423 12797 6.17891 12428 6.33053 6215 6.40398 13177 6.43978 
3	4 189	6518 4.81524 3279 4.99559 11194 5.28006 9434 5.51893 2482 5.70534 
4	7 47	9264 3.57646 13302 3.72509 10199 4.16514 7210 4.18286 2043 4.18615 
5	7 47	9264 3.57646 13302 3.72509 10199 4.16514 7210 4.18286 2043 4.18615 
6	7 47	9264 3.57646 13302 3.72509 10199 4.16514 7210 4.18286 2043 4.18615 
7	7 129	2518 3.67874 9686 3.69986 6884 3.85931 6731 3.87132 3403 3.94115 
8	7 158	7 2.36515 6810 5.37325 7136 5.6637 12523 5.85102 6982 5.89 
9	8 56	1536 5.39522 10247 5.49043 8725 5.53244 5785 5.5335 8770 5.5384 
10	9 2	14388 5.18189 4237 5.2239 13647 5.27168 8181 5.29202 9155 5.32032 
11	9 136	4273 5.14182 13812 5.14611 13957 5.1571 8727 5.17608 11694 5.18154 
12	10 92	10 3.98541 13025 4.25907 14423 4.31783 11791 4.35687 6162 4.36221 
13	10 92	10 3.98541 13025 4.25907 14423 4.31783 11791 4.35687 6162 4.36221 
14	10 92	10 3.98541 13025 4.25907 14423 4.31783 11791 4.35687 6162 4.36221 
15	10 213	10 3.49008 6229 4.09616 14423 4.11466 5167 4.13316 4399 4.15468 
16	10 213	10 3.49008 6229 4.09616 14423 4.11466 5167 4.13316 4399 4.15468 
17	10 213	10 3.49008 6229 4.09616 14423 4.11466 5167 4.13316 4399 4.15468 
18	11 93	8271 6.02387 10821 6.37927 1172 6.47654 9266 6.49728 4182 6.50662 
19	13 47	84 4.51235 9226 4.53726 11115 4.65445 4480 4.66424 9380 4.74266 
20	13 136	10842 4.21362 13011 4.31367 2128 4.3281 7173 4.34078 604 4.34264 
21	13 220	12804 5.23631 12601 5.29282 608 5.43443 9686 5.59609 6884 5.67785 
22	14 97	5308 3.86733 3082 3.99032 1234 4.09239 13175 4.21479 13498 4.2202 
23	14 179	14 4.38945 8730 5.78068 3186 5.7896 6159 5.94661 6299 5.96903 
24	14 199	8766 3.27981 8526 3.3654 488 3.40749 694 3.4712 13217 3.49562 
25	15 112	7691 5.2485 11136 5.33476 8489 5.4325 10770 5.69494 1103 5.72229 
26	15 166	5165 5.0115 2474 5.01628 5775 5.04633 1828 5.06457 5974 5.06659 
27	16 57	534 4.0079 7811 4.23255 12390 4.25421 3083 4.29618 11545 4.3612 
28	18 5	18 4.1436 1158 5.95225 8356 6.09178 1686 6.11416 640 6.22961 
29	18 47	10095 3.57895 1124 3.58629 6932 3.7646 1317 3.86841 8393 3.9541 
30	18 103	18 5.87865 4755 6.13788 11426 6.5338 13235 6.64763 10629 6.68176 
31	18 136	7593 3.02624 1977 3.07937 10042 3.08077 5010 3.15296 7494 3.17215 
32	19 183	8871 4.51673 9596 4.52105 7582 4.66527 14393 4.84897 9631 5.04385 
33	19 183	8871 4.51673 9596 4.52105 7582 4.66527 14393 4.84897 9631 5.04385 
34	20 47	8393 4.96794 5593 5.06882 8737 5.18558 9338 5.20688 1421 5.3122 
35	20 136	13651 4.77607 11668 4.82653 9501 4.84535 13080 4.85071 3155 4.87027 
36	21 79	1898 5.85165 4279 5.88183 21 7.07843 11204 7.61124 7338 8.12734 
37	23 158	23 2.36515 8881 6.11384 4448 6.9385 4904 7.03946 10685 7.25797 
38	24 33	4279 6.20858 162 6.23002 13224 6.26437 24 6.96806 9083 8.04552 
39	26 36	9781 4.14971 5497 4.16359 4603 4.65105 10625 4.67529 10046 4.7107 
40	26 128	1003 3.83081 3926 4.56568 3658 4.68316 3286 4.6973 11147 4.87622 
41	26 184	11537 4.78554 13342 4.9505 5801 5.06236 6565 5.15783 2823 5.22963 
42	27 3	12797 6.03667 12428 6.18775 10698 6.36794 939 6.36971 7166 6.39428 
43	27 101	6124 2.46538 12822 2.47457 1706 2.5381 12530 2.54535 12986 2.59494 
44	27 173	5957 6.20301 65 6.45514 27 6.58348 2447 6.62511 1266 6.65021 
45	28 28	7496 4.87809 4500 4.91705 978 4.95334 14150 4.95892 9613 4.9633 
46	28 135	173 5.21889 12735 5.29085 10703 5.33958 11605 5.36077 8329 5.38007 
47	29 46	6159 2.74643 13412 2.87995 10021 2.94125 547 2.94183 3927 2.97061 
48	29 46	6159 2.74643 13412 2.87995 10021 2.94125 547 2.94183 3927 2.97061 
49	29 46	6159 2.74643 13412 2.87995 10021 2.94125 547 2.94183 3927 2.97061 
50	29 46	6159 2.74643 13412 2.87995 10021 2.94125 547 2.94183 3927 2.97061 
51	29 105	5375 2.01458 11959 2.15415 7406 2.17578 317 2.21198 11930 2.2243 
52	29 105	5375 2.01458 11959 2.15415 7406 2.17578 317 2.21198 11930 2.2243 
53	32 80	32 6.94365 4862 8.0001 5899 9.03772 9699 9.14862 6885 9.25993 
54	34 90	11471 6.07776 9324 6.13662 34 6.93661 4482 7.19252 8953 7.22775 
55	34 206	9150 6.01491 2588 6.09727 10146 6.26618 4869 6.32832 3767 6.34411 
56	35 121	5778 4.18063 7827 4.19898 7113 4.19928 8253 4.27142 11564 4.30349 
57	36 181	36 5.72794 4569 8.12645 7242 8.1606 8225 8.28078 2854 8.28431 
58	37 129	8775 5.61515 706 6.11978 1593 6.27408 6949 6.36294 5184 6.3698 
59	38 165	38 5.13831 12388 6.78091 6771 6.97056 11094 7.05819 8818 7.10525 
60	39 47	1500 4.32201 5981 4.33712 2663 4.35612 7756 4.37757 4294 4.44689 
61	39 129	2518 4.16852 9493 4.38196 3403 4.39111 9708 4.5136 9686 4.57396 
62	39 158	39 2.36514 4133 4.7853 3416 5.03717 8319 5.23132 11577 5.31235 
