12603,13517,10413,3224,1934
6030,6752,7596,8667,12157
7752,102,12474,999,91
6060,4572,1371,940,9471
6060,4572,1371,940,9471
11170,2218,11348,1482,10021
11399,2755,5882,106,10235
102,11257,91,1266,14150
2607,2309,11420,2046,11639
11531,1001,437,14170,1417
102,7814,12252,1266,7752
5601,11661,11555,10665,13953
2929,2695,11232,5418,6658
11194,5530,13366,2482,6789
9686,6731,200,2518,3403
11051,12942,13938,12258,9760
11801,5957,4304,4676,10763
1823,12417,1470,12959,8737
4705,4696,3168,7752,7496
4705,4696,3168,7752,7496
6906,3871,174,7356,5049
11895,4950,11355,10151,10701
11361,102,14150,3168,7752
10628,13587,4537,14282,11768
10628,13587,4537,14282,11768
6108,10167,5331,4950,2002
3887,12540,6931,6516,13748
9613,1266,13847,739,10646
13589,3180,1230,3403,5613
6382,9989,14276,11922,8907
12547,2342,7670,4112,8630
11205,4966,6906,3166,11076
864,1348,11811,5593,704
11399,6784,12397,10347,11977
11399,6784,12397,10347,11977
13647,13634,9921,14388,7878
2663,9226,2755,84,1348
2663,9226,2755,84,1348
12225,11966,11564,452,9624
3595,1007,10715,285,9727
11441,5406,7496,13847,12758
14098,11071,1109,2012,7056
10018,2660,14170,12635,13927
3784,3695,7865,2275,8860
3784,3695,7865,2275,8860
12397,5957,4193,4676,11218
5692,9155,4374,14388,2024
13946,8880,1434,12456,1978
1612,9686,1230,6884,12601
947,1466,5382,12697,13537
12265,579,426,7834,11948
273,1260,1003,11442,14060
11793,98,10027,5047,11629
6846,3001,2639,6047,1014
9476,4069,1348,11170,12417
1230,11148,12503,7604,200
6159,690,456,4635,11898
6084,7911,11286,11531,10181
8008,9753,12874,4574,2446
5726,7666,6018,9471,4071
506,13634,2024,8957,7878
12236,12032,8237,6031,3657
2587,11365,8916,5224,1509
12663,11077,1047,8106,4176
7285,14107,14282,286,1566
6784,13870,7834,10347,4487
5308,13175,1500,8851,10962
6442,13501,9536,7409,1838
426,9429,1348,4881,2043
7528,13647,10967,13634,11459
13302,9545,547,579,1442
13296,2854,2677,4261,2769
99,3645,13846,11003,11387
13083,13761,11361,10520,399
12671,1523,11703,7544,4602
12671,1523,11703,7544,4602
5926,2113,8652,1730,12397
6060,5106,7945,9744,8246
8362,3165,325,12225,6325
6922,6379,2058,8528,3896
2548,14133,9646,9086,2937
5885,6267,7830,1218,4307
5692,9155,4522,4374,9023
10376,9683,6512,69,6846
10941,13683,7116,397,12289
5692,7569,9978,12416,13374
8041,10858,563,3449,14305
5047,3550,14360,13270,5704
9449,7526,1092,1794,10520
13317,5463,9703,7421,12806
9630,8592,13815,10250,2266
6293,12601,11105,6731,6884
162,1898,4279,13224,176
9265,5377,7955,1252,14042
12232,355,8800,920,11238
12232,355,8800,920,11238
5530,13366,4824,11194,2482
12391,1864,5331,10151,10701
11753,528,5699,13531,70
547,6784,11348,2663,2755
3082,13498,10962,5524,6932
13527,12820,9184,12875,12540
7814,13847,12252,88,7526
5562,1247,11064,3606,13050
8092,9598,11432,3293,9433
11908,2137,12642,10955,6073
13998,7526,1794,88,1266
11242,8494,13429,11020,8665
9183,1092,12252,4894,7526
7674,3516,877,8800,3772
14254,11218,5957,11805,3739
10675,3082,1212,13498,2826
10078,1983,10785,11955,10878
3960,1134,5372,6060,5374
14093,6084,7911,14113,961
12547,10223,2342,11532,12674
88,7526,1794,8860,2585
11496,1206,13909,9686,10761
11510,10584,9823,1505,14121
6469,460,2474,7459,8306
7526,5558,88,7814,2585
4009,1899,12716,8880,1434
11847,11763,6600,610,4377
4256,10709,854,4343,14115
5916,8867,5543,593,5720
2141,9236,3563,7116,10917
12731,3001,4606,11166,11264
528,811,118,4786,5106
10025,8140,1914,11006,5160
5047,3550,4399,14360,5704
5047,3550,4399,14360,5704
249,12601,6428,6884,9686
8115,7526,1794,7814,4894
7569,4374,13374,9617,14388
3273,11712,2424,3846,2679
13456,3358,2000,11166,2963
13400,2663,9271,13429,11399
13314,3871,539,9144,1328
1230,12503,3795,8669,3403
6379,2465,6922,8528,3896
10206,7752,11257,27,978
8103,506,9978,8595,13634
4605,9518,6469,2474,12824
102,88,14492,13847,11680
14024,14031,1357,6123,4899
10127,7438,10215,6911,4377
6906,8411,174,5049,4966
7047,9708,1230,8818,3403
8271,7053,11361,10976,13847
8271,7053,11361,10976,13847
3419,3217,12301,8679,3610
12099,12511,1531,3663,11706
748,3416,6879,13832,2250
10123,8737,3356,10347,11348
10123,8737,3356,10347,11348
7529,4060,14360,9485,13742
7569,4522,9155,4374,9401
13212,10729,12321,9138,2409
12677,11076,174,4966,6906
2024,7878,8181,9155,4374
5526,9234,1823,6001,7152
5342,1577,53,11076,7773
9686,12804,13909,6830,13266
506,1309,2024,8181,7878
6259,7526,88,1794,1266
10347,3277,11663,4094,3927
13909,9686,1230,2518,3403
8669,5184,9686,9708,9934
12341,6735,10697,8683,8815
10785,11955,10007,1279,7950
6524,12735,11446,2607,14293
9895,12252,88,1092,3168
13847,7752,13083,12252,5406
3545,13263,12260,4307,7288
13175,8851,5308,8161,4565
13066,3629,9583,10587,6521
2410,1003,11442,1260,11173
12315,13347,98,9755,5047
13151,4009,8880,12716,13946
1193,3082,4565,12789,5308
9144,9870,2514,10938,10073
5318,12224,9818,6883,3545
64,10558,9091,11355,13017
13267,13175,8851,2415,5308
13809,7526,1266,10520,14492
4835,2149,8673,14529,13583
6244,12852,1348,704,9658
550,5593,9271,547,12265
7752,4812,3168,399,10206
8800,2785,2109,3516,2587
