13517,12603,3224,9824,10413
1972,7596,11636,6030,6296
7752,102,999,9929,12474
8967,6822,1185,463,4212
8967,6822,1185,463,4212
11170,2218,6784,6932,6446
5884,2860,8481,4923,10123
399,91,4705,102,13847
2607,532,2046,11420,2309
4700,11531,3101,1314,6746
7752,102,999,3168,12252
1496,5601,9130,375,6534
2695,11232,2929,5418,6658
13366,6789,5530,11194,8163
9686,2908,3403,2518,10265
7960,13938,12942,13078,10518
11801,5957,4304,4676,11218
12580,6784,426,1470,9919
12474,3168,4696,739,1764
12474,3168,4696,739,1764
174,3871,5049,13844,10158
4950,11895,10151,1349,10701
3168,7752,1978,11361,102
14282,10628,13587,4537,6888
14282,10628,13587,4537,6888
6108,10167,4950,5331,11355
3887,13748,1014,8299,1595
102,10976,11361,7752,999
13589,3403,200,2018,1230
6382,7584,8882,8738,4076
12547,2342,7670,8630,12674
11205,8411,7356,1577,8124
864,3687,11115,10123,6812
12397,3003,11977,6642,6159
12397,3003,11977,6642,6159
4374,2024,14388,506,7878
12580,426,5490,1491,13302
12580,426,5490,1491,13302
12225,11966,9624,7827,452
3595,1007,9924,13999,7481
11441,7496,13847,5406,1266
14098,1109,11071,1372,4186
5700,10018,12635,13927,5747
7865,13974,12516,6077,4377
7865,13974,12516,6077,4377
5957,11218,12397,4676,4193
5692,4522,7569,4237,12416
13946,8880,1434,12456,302
9686,12601,6884,1612,13522
902,7898,6784,1421,7486
12265,547,7834,9271,3927
11442,1260,12919,1003,273
13815,1481,14082,2606,2998
6047,9975,8285,6846,9176
12580,2892,12265,1935,13924
1230,9686,1430,200,12177
9530,11898,7488,8359,9150
7911,6084,11286,8628,1742
2435,6221,8106,8008,6403
8445,3610,758,650,12347
2024,506,13647,13634,4237
10844,12236,3003,6163,7834
8072,11373,5224,3516,11244
717,12971,10925,11077,2158
286,14107,14282,11374,7285
426,1769,6159,5063,5504
8851,13175,2415,5308,4565
6442,13501,4017,3533,8004
9021,3231,2895,5125,1348
9155,5921,14388,7528,4374
13302,3356,1421,3927,9919
13296,2854,12586,2677,4157
99,11387,3645,10306,6875
11361,91,13761,978,10520
12671,7544,3560,11703,1523
12671,7544,3560,11703,1523
5926,12397,8657,2113,8791
6060,9144,11418,11017,9744
3165,8668,3685,12225,452
6922,6379,2058,8528,1047
11170,114,7201,547,8462
5885,2640,6262,3784,11661
4522,12416,5692,13374,1625
10376,13812,8019,13011,3352
1943,8393,13286,13683,1389
7569,5692,12416,4522,1625
6883,14305,8219,10073,11280
11216,4633,4387,2266,9621
9449,7526,1794,88,4894
12806,5698,14511,13317,4399
9630,11973,13815,2266,10250
6293,987,6731,4594,3795
13224,4279,12726,162,1898
9265,5248,4999,12329,7445
8800,3772,2038,920,2587
8800,3772,2038,920,2587
5530,13366,4824,2482,11789
10151,12391,1864,5331,10701
528,11753,853,9922,14105
5504,547,6784,12473,11560
3082,13498,5308,10962,4565
13527,9184,12506,10641,12875
1092,1790,999,9929,4696
5562,13677,3554,274,11261
11432,12118,3293,10426,9543
11908,7581,4280,1382,10181
7526,9613,10520,4894,1266
13507,11242,9184,6516,339
9183,12252,10520,1978,9613
1509,3516,3772,3582,2587
5957,14254,11218,4676,11805
3082,13498,10675,2415,4565
10078,1983,10878,10785,13631
1185,6246,1988,12766,3610
6084,7911,14093,5367,7523
2342,12547,7670,8630,10223
7526,1794,88,14375,4894
11496,1206,5184,8669,11967
10584,5388,790,9441,4828
2474,6469,460,8306,592
7526,1794,9613,4894,88
1899,4009,12716,8880,1434
11847,521,1586,5564,13808
4465,11572,12189,8364,224
5916,4894,1794,7526,14375
9236,8318,2141,11858,12583
69,9657,12111,13651,3095
528,811,9531,4196,13314
10025,8140,11006,11924,9926
610,1481,13815,4633,13632
610,1481,13815,4633,13632
